SPSS_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,namecsv,SIMBAD,bestfitFLAG,ratioR,chiT,chiTadj,rchi2,rchi2adj,rchi2Badj,rchi2Radj,flaggap
HD_196787,2298389355466272256,  5.1200142,  5.6134715,  4.4755054,  1.1379662,NOT_AVAILABLE,      0,True, 30, 29,196787.fits.csv,OK,  1,     1.05,     0.04,     0.04,     5.08,     5.04,     0.75,     0.62 , 0
HD_196867,1810711143451975296,  3.7358906,  3.7491157,  3.7626464, -0.0135307,NOT_AVAILABLE,      0,True, 52, 54,196867.fits.csv,SAT_DMS,  0,     0.99,     0.05,     0.04,     7.11,     6.76,     3.01,     1.64 , 0
HD_197812,1813013108479261312,  4.5587654,  6.9958358,  3.1700134,  3.8258224,VARIABLE,      0,True, 50, 49,197812.fits.csv,VAR,  0,     3.49,     0.74,     0.55,    17.64,     9.65,     7.89,     8.07 , 0
HD_197912,1859330929165858560,  3.9202452,  4.4591141,  3.2422018,  1.2169123,NOT_AVAILABLE,      0,True, 45, 46,197912.fits.csv,SAT,  0,     1.13,     0.08,     0.06,     5.67,     5.21,     1.76,     0.66 , 0
HD_197939,2184135666254074880,  4.8487272,  6.1796985,  3.7071443,  2.4725542,VARIABLE,      0,True, 37, 38,197939.fits.csv,VAR,  0, 11271.17,     0.52,     0.50,    42.94,    42.92,     2.30,    56.94 , 1
HD_197964,1763000413344449792,  3.9899371,  4.5272799,  3.3131208,  1.2141590,NOT_AVAILABLE,      0,True, 44, 44,197964.fits.csv,SAT,  0,     1.00,     0.05,     0.05,    16.92,    16.92,    22.69,     0.87 , 0
HD_198001,6903096911032851584,  3.7747030,  3.7734938,  3.7150185,  0.0584753,NOT_AVAILABLE,      0,True, 39, 40,198001.fits.csv,SAT,  0,     0.97,     0.05,     0.04,     6.16,     4.83,     1.78,     2.44 , 0
HD_198084,2190258605992864896,  4.3213100,  4.6491218,  3.9302671,  0.7188547,NOT_AVAILABLE,      0,True, 45, 44,198084.fits.csv,BIN,  0,     1.00,     0.05,     0.04,    12.00,    11.97,    16.81,     0.80 , 0
HD_198149,2195115561168483712,  3.1779127,  3.7924182,  2.6057148,  1.1867034,NOT_AVAILABLE,      0,True, 38, 38,198149.fits.csv,SAT,  0,     0.46,     1.17,     0.24,    17.03,     6.00,     8.44,     1.32 , 1
HD_198183,1870779903225039872,  4.7128029,  4.4854450,  4.6139116, -0.1284666,NOT_AVAILABLE,      0,True, 25, 25,198183.fits.csv,DMS,  0,    24.42,     0.05,     0.06,     1.46,     1.41,     0.79,     1.86 , 0
HD_198345,2166775786416401536,  5.0673947,  5.8562589,  4.2019811,  1.6542778,NOT_AVAILABLE,      0,True, 40, 35,198345.fits.csv,OK,  0, 12201.19,     0.75,  3175.35,   155.62,    12.44,    12.38,     7.79 , 1
HD_198390,1760960887992601984,  5.8885522,  6.1111894,  5.5077395,  0.6034498,NOT_AVAILABLE,      0,True, 58, 54,198390.fits.csv,OK,  0,  1616.58,     0.17,     0.17,   103.31,   103.30,     1.77,   140.05 , 1
HD_199081,2162953368584828032,  4.7283802,  4.6811614,  4.8502159, -0.1690545,NOT_AVAILABLE,      0,True, 32, 27,199081.fits.csv,BIN,  0,   858.57,     0.10,     0.10,    51.39,    51.39,     1.40,    69.80 , 1
HD_199191,2182982072398844160,  6.8840160,  7.3840947,  6.2175989,  1.1664958,NOT_AVAILABLE,      0,True, 53, 49,199191.fits.csv,OK,  1,     1.02,     0.04,     0.04,     3.68,     3.68,     1.20,     0.94 , 0
HD_199253,1761510948746562816,  4.8674369,  5.4348869,  4.1630659,  1.2718210,NOT_AVAILABLE,      0,True, 37, 37,199253.fits.csv,VAR,  0,     1.20,     0.14,     0.07,     8.44,     7.26,     1.52,     0.92 , 0
HD_199478,2166846047768767488,  5.5316162,  5.8036909,  5.0651731,  0.7385178,VARIABLE,      0,True, 28, 27,199478.fits.csv,BS,  0,  2780.26,     0.43,     0.71,    45.32,    40.82,    31.50,    46.23 , 1
HD_199870,2162254491522904192,  5.3043385,  5.7785373,  4.6599045,  1.1186328,NOT_AVAILABLE,      1,True, 41, 38,199870.fits.csv,BIN,  0,  2511.46,     0.24,     0.23,    80.00,    80.00,     0.65,   109.80 , 1
HD_199960,6912276699251278848,  6.0636535,  6.3691554,  5.5895996,  0.7795558,NOT_AVAILABLE,      0,True, 50, 47,199960.fits.csv,OK,  0,     0.93,     0.08,     0.06,    14.15,    13.91,    19.13,     1.43 , 0
HD_200527,2162604441146179840,  4.9508462,  6.4812613,  3.7398000,  2.7414613,VARIABLE,      0,True, 42, 42,200527.fits.csv,VAR,  0,     1.01,     0.08,     0.08,     6.26,     6.25,     5.87,     1.34 , 0
HD_200790,1736325127380047744,  5.8123603,  6.0864267,  5.3700037,  0.7164230,NOT_AVAILABLE,      0,True, 42, 38,200790.fits.csv,BIN,  0,     0.97,     0.04,     0.03,     5.74,     5.46,     0.95,     1.40 , 0
HD_20084,571348130611591296,  5.3900199,  5.8314404,  4.7899981,  1.0414424,NOT_AVAILABLE,      0,True, 28, 26,20084.fits.csv,OK,  0,    71.06,     0.05,     0.04,     8.30,     8.24,     1.32,    10.24 , 0
HD_201099,6911186911429095808,  7.4453645,  7.7259560,  6.9883003,  0.7376556,NOT_AVAILABLE,      0,True, 31, 30,201099.fits.csv,OK,  1,     0.96,     0.05,     0.04,     5.34,     4.60,     1.38,     1.49 , 0
HD_20123,442784709875709312,  4.6785979,  5.2851825,  3.9390845,  1.3460979,NOT_AVAILABLE,      0,True, 55, 49,20123.fits.csv,OK,  0,     1.46,     0.18,     0.17,     9.97,     5.91,     4.03,     3.24 , 0
HD_201381,6895103083539482496,  4.2510796,  4.7283454,  3.6220520,  1.1062934,NOT_AVAILABLE,      0,True, 50, 50,201381.fits.csv,OK,  0,     0.97,     0.05,     0.03,    10.41,    10.32,     0.73,     0.72 , 0
HD_201626,1841916486040590080,  7.8318610,  8.3630161,  7.1463752,  1.2166409,NOT_AVAILABLE,      1,True, 50, 44,201626.fits.csv,BIN,  0,  2519.26,     0.33,     0.27,    84.04,    83.83,     2.78,   110.97 , 1
HD_201889,1840257219911221120,  8.0680132,  8.2869177,  7.4957080,  0.7912097,NOT_AVAILABLE,      0,True, 41, 41,201889.fits.csv,DMS,  0,  1874.19,     0.23,     0.22,    11.57,    11.23,     1.58,    15.59 , 1
HD_201891,1787990525934491776,  7.2311563,  7.5007029,  6.7808905,  0.7198124,NOT_AVAILABLE,      0,True, 43, 43,201891.fits.csv,ChP,  0,     0.57,     0.79,     0.19,    70.93,    59.36,    88.10,     1.15 , 1
HD_202259,2689554326582610176,  5.6603827,  6.6522226,  4.6351304,  2.0170922,NOT_AVAILABLE,      0,True, 24, 22,202259.fits.csv,VAR,  0,  6298.78,     0.40,     0.39,    73.79,    73.79,     1.18,    94.15 , 1
HD_202573,1840805189019154176,  6.7389517,  7.1978135,  6.1053119,  1.0925016,NOT_AVAILABLE,      0,True, 32, 30,202573.fits.csv,OK,  0,  2885.50,     0.33,     0.33,    53.31,    52.73,     4.07,    70.51 , 1
HD_202850,1965171945678382208,  4.1794372,  4.2495718,  3.9969633,  0.2526085,VARIABLE,      0,True, 44, 42,202850.fits.csv,SAT_ESG,  0,  1316.12,     0.19,     0.26,    60.13,    59.31,    10.40,    78.68 , 1
HD_202904,1867360078466623872,  4.1268325,  4.0920687,  4.0598450,  0.0322237,NOT_AVAILABLE,      0,True, 54, 54,202904.fits.csv,SAT_Be,  0,    64.83,     0.12,     0.23,    20.18,    14.76,    11.17,    18.33 , 0
HD_203344,1792369296632990848,  5.2896385,  5.8268666,  4.6037683,  1.2230983,NOT_AVAILABLE,      0,True, 30, 29,203344.fits.csv,OK,  1,     1.00,     0.03,     0.03,     6.93,     6.92,     0.62,     0.70 , 0
HD_203387,6835905927256722688,  4.0490885,  4.5018325,  3.4296234,  1.0722091,NOT_AVAILABLE,      0,True, 47, 47,203387.fits.csv,VAR,  0,     0.92,     0.08,     0.04,     9.35,     8.92,     1.07,     0.94 , 0
HD_203504,1790202365373760256,  3.7720094,  4.3642673,  3.0705426,  1.2937248,NOT_AVAILABLE,      0,True, 36, 36,203504.fits.csv,SAT,  0,     1.04,     0.05,     0.04,     5.84,     5.82,     1.22,     0.62 , 0
HD_203525,6897276268271412480,  5.3834133,  6.2411203,  4.4578176,  1.7833028,NOT_AVAILABLE,      0,True, 22, 21,203525.fits.csv,OK,  0,  4664.82,     0.38,     0.36,    66.80,    66.79,     1.40,    89.19 , 1
HD_204306,1970482449404091136,  8.1715174,  8.4409523,  7.7311311,  0.7098212,NOT_AVAILABLE,      0,True, 43, 46,204306.fits.csv,OK,  0,  1914.08,     0.21,     0.24,    67.47,    67.35,     4.58,    89.15 , 1
HD_204363,6891522592643182080,  6.4877324,  6.7413454,  6.0608563,  0.6804891,NOT_AVAILABLE,      0,True, 31, 28,204363.fits.csv,OK,  0,  1673.63,     0.22,     0.19,    49.81,    49.68,     1.77,    65.99 , 1
HD_204445,1739509072535934464,  5.5019131,  6.6756368,  4.4030733,  2.2725635,NOT_AVAILABLE,      0,True, 31, 30,204445.fits.csv,VAR,  0,     1.62,     0.27,     0.16,    14.64,    12.61,     2.95,     2.80 , 0
HD_204543,2672702897842335872,  7.9937515,  8.5112705,  7.3031716,  1.2080989,NOT_AVAILABLE,      0,True, 41, 40,204543.fits.csv,OK,  0,  3153.95,     0.35,     0.43,    97.70,    96.58,    13.72,   125.67 , 1
HD_204613,2178837257167184896,  8.1150894,  8.4221954,  7.6363530,  0.7858424,NOT_AVAILABLE,      0,True, 48, 47,204613.fits.csv,BIN,  0,  1840.95,     0.22,     0.20,    63.46,    63.37,     1.54,    86.20 , 1
HD_204642,1849099423703033856,  6.4527864,  6.9892278,  5.7589235,  1.2303042,NOT_AVAILABLE,      0,True, 42, 38,204642.fits.csv,OK,  1,     0.92,     0.09,     0.05,     5.98,     5.60,     1.18,     0.89 , 0
